,Date(UTC),total_eth_supply,total_block_uncle_reward,total_block_count,total_uncle_count,BurntFees
1786,6/19/2020,111419917.65625,13721.0,6503,432,0.0
1787,6/20/2020,111433546.71875,13629.0625,6463,421,0.0
1788,6/21/2020,111447224.59375,13677.875,6505,402,0.0
1789,6/22/2020,111460810.90625,13586.3125,6455,405,0.0
1790,6/23/2020,111474457.40625,13646.5,6442,456,0.0
1791,6/24/2020,111488135.96875,13678.5625,6483,429,0.0
1792,6/25/2020,111501753.03125,13617.0625,6450,433,0.0
1793,6/26/2020,111515354.53125,13601.5,6448,428,0.0
1794,6/27/2020,111528805.15625,13450.625,6365,430,0.0
1795,6/28/2020,111542546.03125,13740.875,6522,418,0.0
1796,6/29/2020,111556089.09375,13543.0625,6393,453,0.0
1797,6/30/2020,111569801.46875,13712.375,6479,454,0.0
1798,7/1/2020,111583364.46875,13563.0,6409,448,0.0
1799,7/2/2020,111596929.84375,13565.375,6442,406,0.0
1800,7/3/2020,111610595.65625,13665.8125,6475,429,0.0
1801,7/4/2020,111624131.03125,13535.375,6427,406,0.0
1802,7/5/2020,111637743.59375,13612.5625,6494,373,0.0
1803,7/6/2020,111651366.78125,13623.1875,6457,423,0.0
1804,7/7/2020,111665058.84375,13692.0625,6492,425,0.0
1805,7/8/2020,111678752.09375,13693.25,6506,412,0.0
1806,7/9/2020,111692366.78125,13614.6875,6430,451,0.0
1807,7/10/2020,111705862.34375,13495.5625,6406,405,0.0
1808,7/11/2020,111719612.21875,13749.875,6533,406,0.0
1809,7/12/2020,111733282.59375,13670.375,6491,410,0.0
1810,7/13/2020,111746955.40625,13672.8125,6493,405,0.0
1811,7/14/2020,111760503.40625,13548.0,6406,436,0.0
1812,7/15/2020,111774151.90625,13648.5,6465,424,0.0
1813,7/16/2020,111787661.53125,13509.625,6414,402,0.0
1814,7/17/2020,111801208.78125,13547.25,6454,380,0.0
1815,7/18/2020,111814950.96875,13742.1875,6526,411,0.0
1816,7/19/2020,111828502.53125,13551.5625,6451,385,0.0
1817,7/20/2020,111842107.21875,13604.6875,6436,435,0.0
1818,7/21/2020,111855660.71875,13553.5,6380,472,0.0
1819,7/22/2020,111869239.65625,13578.9375,6460,395,0.0
1820,7/23/2020,111883006.65625,13767.0,6522,428,0.0
1821,7/24/2020,111896680.71875,13674.0625,6502,397,0.0
1822,7/25/2020,111910095.34375,13414.625,6355,422,0.0
1823,7/26/2020,111923790.71875,13695.375,6488,426,0.0
1824,7/27/2020,111937380.15625,13589.4375,6444,419,0.0
1825,7/28/2020,111951044.21875,13664.0625,6476,425,0.0
1826,7/29/2020,111964683.34375,13639.125,6512,362,0.0
1827,7/30/2020,111978163.71875,13480.375,6386,414,0.0
1828,7/31/2020,111991817.09375,13653.375,6479,414,0.0
1829,8/1/2020,112005523.65625,13706.5625,6517,397,0.0
1830,8/2/2020,112019181.03125,13657.375,6486,406,0.0
1831,8/3/2020,112032850.65625,13669.625,6476,422,0.0
1832,8/4/2020,112046396.09375,13545.4375,6405,439,0.0
1833,8/5/2020,112059968.90625,13572.8125,6457,389,0.0
1834,8/6/2020,112073728.90625,13760.0,6515,432,0.0
1835,8/7/2020,112087358.78125,13629.875,6483,394,0.0
1836,8/8/2020,112100917.15625,13558.375,6457,378,0.0
1837,8/9/2020,112114588.21875,13671.0625,6530,357,0.0
1838,8/10/2020,112128192.15625,13603.9375,6482,375,0.0
1839,8/11/2020,112141812.78125,13620.625,6468,398,0.0
1840,8/12/2020,112155520.65625,13707.875,6507,406,0.0
1841,8/13/2020,112169113.53125,13592.875,6479,374,0.0
1842,8/14/2020,112182761.78125,13648.25,6504,372,0.0
1843,8/15/2020,112196346.53125,13584.75,6475,372,0.0
1844,8/16/2020,112209962.09375,13615.5625,6505,357,0.0
1845,8/17/2020,112223373.03125,13410.9375,6398,359,0.0
1846,8/18/2020,112237123.09375,13750.0625,6561,369,0.0
1847,8/19/2020,112250786.53125,13663.4375,6507,379,0.0
1848,8/20/2020,112264431.78125,13645.25,6534,340,0.0
1849,8/21/2020,112278025.90625,13594.125,6490,362,0.0
1850,8/22/2020,112291523.78125,13497.875,6456,346,0.0
1851,8/23/2020,112305268.78125,13745.0,6577,340,0.0
1852,8/24/2020,112318846.46875,13577.6875,6516,319,0.0
1853,8/25/2020,112332299.78125,13453.3125,6425,353,0.0
1854,8/26/2020,112346053.71875,13753.9375,6569,363,0.0
1855,8/27/2020,112359618.53125,13564.8125,6497,337,0.0
1856,8/28/2020,112373247.78125,13629.25,6533,328,0.0
1857,8/29/2020,112386865.09375,13617.3125,6508,353,0.0
1858,8/30/2020,112400518.78125,13653.6875,6531,351,0.0
1859,8/31/2020,112414306.34375,13787.5625,6592,353,0.0
1860,9/1/2020,112427917.40625,13611.0625,6531,321,0.0
1861,9/2/2020,112441491.21875,13573.8125,6491,349,0.0
1862,9/3/2020,112455002.40625,13511.1875,6463,343,0.0
1863,9/4/2020,112468863.53125,13861.125,6607,382,0.0
1864,9/5/2020,112482457.90625,13594.375,6542,298,0.0
1865,9/6/2020,112496264.03125,13806.125,6611,346,0.0
1866,9/7/2020,112509769.71875,13505.6875,6470,331,0.0
1867,9/8/2020,112523383.84375,13614.125,6523,330,0.0
1868,9/9/2020,112536929.78125,13545.9375,6490,331,0.0
1869,9/10/2020,112550548.90625,13619.125,6510,354,0.0
1870,9/11/2020,112564222.03125,13673.125,6571,310,0.0
1871,9/12/2020,112577782.21875,13560.1875,6501,327,0.0
1872,9/13/2020,112591405.96875,13623.75,6545,312,0.0
1873,9/14/2020,112604909.21875,13503.25,6458,344,0.0
1874,9/15/2020,112618523.46875,13614.25,6551,304,0.0
1875,9/16/2020,112631980.40625,13456.9375,6454,323,0.0
1876,9/17/2020,112645759.59375,13779.1875,6590,355,0.0
1877,9/18/2020,112659210.65625,13451.0625,6435,341,0.0
1878,9/19/2020,112672830.90625,13620.25,6526,336,0.0
1879,9/20/2020,112686549.21875,13718.3125,6593,313,0.0
1880,9/21/2020,112700272.34375,13723.125,6567,342,0.0
1881,9/22/2020,112713722.90625,13450.5625,6439,333,0.0
1882,9/23/2020,112727375.96875,13653.0625,6527,353,0.0
1883,9/24/2020,112740966.84375,13590.875,6513,334,0.0
1884,9/25/2020,112754443.65625,13476.8125,6452,337,0.0
1885,9/26/2020,112767858.78125,13415.125,6426,330,0.0
1886,9/27/2020,112781110.03125,13251.25,6368,300,0.0
1887,9/28/2020,112794416.59375,13306.5625,6404,293,0.0
1888,9/29/2020,112807682.71875,13266.125,6387,286,0.0
1889,9/30/2020,112820993.96875,13311.25,6404,296,0.0
1890,10/1/2020,112834308.28125,13314.3125,6425,273,0.0
1891,10/2/2020,112847591.53125,13283.25,6361,328,0.0
1892,10/3/2020,112860905.09375,13313.5625,6375,329,0.0
1893,10/4/2020,112874169.65625,13264.5625,6373,301,0.0
1894,10/5/2020,112887597.28125,13427.625,6446,310,0.0
1895,10/6/2020,112901025.34375,13428.0625,6472,281,0.0
1896,10/7/2020,112914209.71875,13184.375,6337,302,0.0
1897,10/8/2020,112927430.71875,13221.0,6301,368,0.0
1898,10/9/2020,112940773.09375,13342.375,6378,342,0.0
1899,10/10/2020,112954293.40625,13520.3125,6509,293,0.0
1900,10/11/2020,112967962.96875,13669.5625,6569,313,0.0
1901,10/12/2020,112981469.09375,13506.125,6457,354,0.0
1902,10/13/2020,112995208.65625,13739.5625,6574,345,0.0
1903,10/14/2020,113008818.40625,13609.75,6538,312,0.0
1904,10/15/2020,113022460.15625,13641.75,6565,300,0.0
1905,10/16/2020,113035952.40625,13492.25,6496,292,0.0
1906,10/17/2020,113049540.53125,13588.125,6527,314,0.0
1907,10/18/2020,113062922.96875,13382.4375,6450,283,0.0
1908,10/19/2020,113076704.34375,13781.375,6594,350,0.0
1909,10/20/2020,113090254.90625,13550.5625,6505,317,0.0
1910,10/21/2020,113103787.59375,13532.6875,6513,299,0.0
1911,10/22/2020,113117406.46875,13618.875,6538,318,0.0
1912,10/23/2020,113130865.15625,13458.6875,6474,299,0.0
1913,10/24/2020,113144554.59375,13689.4375,6582,307,0.0
1914,10/25/2020,113158004.84375,13450.25,6479,288,0.0
1915,10/26/2020,113171475.46875,13470.625,6466,318,0.0
1916,10/27/2020,113185095.53125,13620.0625,6545,309,0.0
1917,10/28/2020,113198741.96875,13646.4375,6551,319,0.0
1918,10/29/2020,113212355.40625,13613.4375,6526,327,0.0
1919,10/30/2020,113225824.40625,13469.0,6491,284,0.0
1920,10/31/2020,113239378.65625,13554.25,6526,292,0.0
1921,11/1/2020,113252957.59375,13578.9375,6511,323,0.0
1922,11/2/2020,113266401.59375,13444.0,6474,288,0.0
1923,11/3/2020,113279956.28125,13554.6875,6518,303,0.0
1924,11/4/2020,113293479.09375,13522.8125,6527,273,0.0
1925,11/5/2020,113307042.21875,13563.125,6514,314,0.0
1926,11/6/2020,113320657.96875,13615.75,6539,312,0.0
1927,11/7/2020,113334179.59375,13521.625,6500,306,0.0
1928,11/8/2020,113347747.96875,13568.375,6538,290,0.0
1929,11/9/2020,113361260.09375,13512.125,6507,290,0.0
1930,11/10/2020,113374708.09375,13448.0,6452,320,0.0
1931,11/11/2020,113388262.15625,13554.0625,6528,289,0.0
1932,11/12/2020,113401790.09375,13527.9375,6512,295,0.0
1933,11/13/2020,113415369.15625,13579.0625,6534,297,0.0
1934,11/14/2020,113428965.34375,13596.1875,6542,299,0.0
1935,11/15/2020,113442564.03125,13598.6875,6546,295,0.0
1936,11/16/2020,113456038.21875,13474.1875,6476,303,0.0
1937,11/17/2020,113469613.90625,13575.6875,6525,307,0.0
1938,11/18/2020,113483022.84375,13408.9375,6456,291,0.0
1939,11/19/2020,113496770.96875,13748.125,6609,310,0.0
1940,11/20/2020,113510218.53125,13447.5625,6452,317,0.0
1941,11/21/2020,113523884.78125,13666.25,6566,312,0.0
1942,11/22/2020,113537419.28125,13534.5,6509,300,0.0
1943,11/23/2020,113550891.34375,13472.0625,6451,333,0.0
1944,11/24/2020,113564574.09375,13682.75,6567,320,0.0
1945,11/25/2020,113578079.90625,13505.8125,6469,333,0.0
1946,11/26/2020,113591632.59375,13552.6875,6533,283,0.0
1947,11/27/2020,113604980.28125,13347.6875,6417,303,0.0
1948,11/28/2020,113618691.15625,13710.875,6599,298,0.0
1949,11/29/2020,113632238.96875,13547.8125,6512,305,0.0
1950,11/30/2020,113645918.15625,13679.1875,6570,315,0.0
1951,12/1/2020,113659642.29014428,13567.5625,6519,309,0.0
1952,12/2/2020,113673372.70288467,13390.1875,6441,295,0.0
1953,12/3/2020,113687343.10235864,13615.3125,6559,293,0.0
1954,12/4/2020,113701155.48178346,13437.5,6449,312,0.0
1955,12/5/2020,113715056.44664584,13518.0,6495,308,0.0
1956,12/6/2020,113729075.57227702,13626.3125,6558,297,0.0
1957,12/7/2020,113742890.15403816,13419.6875,6465,283,0.0
1958,12/8/2020,113756772.415101,13479.0625,6484,297,0.0
1959,12/9/2020,113770889.32790384,13704.875,6603,290,0.0
1960,12/10/2020,113784625.00222376,13313.8125,6425,269,0.0
1961,12/11/2020,113798562.32698132,13508.0,6486,312,0.0
1962,12/12/2020,113812517.07186034,13520.5625,6491,317,0.0
1963,12/13/2020,113826378.6801242,13421.5,6487,260,0.0
1964,12/14/2020,113840407.09248614,13586.25,6524,312,0.0
1965,12/15/2020,113854329.14310613,13468.6875,6489,283,0.0
1966,12/16/2020,113868383.2793878,13595.3125,6535,305,0.0
1967,12/17/2020,113882437.64036828,13589.25,6540,296,0.0
1968,12/18/2020,113896380.53752446,13497.8125,6491,301,0.0
1969,12/19/2020,113910388.15533492,13501.9375,6514,279,0.0
1970,12/20/2020,113924481.2484108,13614.125,6542,306,0.0
1971,12/21/2020,113938479.8973888,13520.75,6504,300,0.0
1972,12/22/2020,113952448.24333356,13476.625,6502,274,0.0
1973,12/23/2020,113966655.50989906,13712.6875,6597,303,0.0
1974,12/24/2020,113980534.05284616,13374.75,6470,252,0.0
1975,12/25/2020,113994448.25501923,13406.0,6435,312,0.0
1976,12/26/2020,114008688.86612386,13726.875,6583,326,0.0
1977,12/27/2020,114022708.3328272,13504.3125,6508,281,0.0
1978,12/28/2020,114036887.34564415,13658.3125,6597,269,0.0
1979,12/29/2020,114050716.85769942,13298.375,6410,278,0.0
1980,12/30/2020,114064815.04747082,13562.6875,6544,275,0.0
1981,12/31/2020,114078848.9487858,13492.8125,6502,285,0.0
1982,1/1/2021,114092930.79989296,13534.1875,6545,259,0.0
1983,1/2/2021,114107152.6246392,13668.75,6601,272,0.0
1984,1/3/2021,114121189.8632044,13479.25,6476,304,0.0
1985,1/4/2021,114135244.92768204,13496.0,6517,268,0.0
1986,1/5/2021,114149409.15334345,13600.6875,6532,311,0.0
1987,1/6/2021,114163494.52819552,13516.125,6485,314,0.0
1988,1/7/2021,114177428.59284163,13355.375,6436,278,0.0
1989,1/8/2021,114191654.84369849,13644.0625,6593,265,0.0
1990,1/9/2021,114205677.09325616,13436.1875,6476,283,0.0
1991,1/10/2021,114219817.65048867,13547.9375,6554,255,0.0
1992,1/11/2021,114233984.34065229,13572.1875,6528,299,0.0
1993,1/12/2021,114248182.9787446,13600.5625,6555,285,0.0
1994,1/13/2021,114262408.53633773,13627.125,6561,290,0.0
1995,1/14/2021,114276364.90960568,13357.0625,6406,317,0.0
1996,1/15/2021,114290617.27446522,13642.875,6581,278,0.0
1997,1/16/2021,114304745.15085612,13514.0,6508,288,0.0
1998,1/17/2021,114318858.62547186,13495.125,6494,294,0.0
1999,1/18/2021,114333022.20813508,13541.9375,6496,319,0.0
2000,1/19/2021,114347213.57954924,13565.375,6533,290,0.0
2001,1/20/2021,114361450.46096995,13611.4375,6578,263,0.0
2002,1/21/2021,114375539.70831016,13461.0625,6478,293,0.0
2003,1/22/2021,114389673.38877589,13494.4375,6481,311,0.0
2004,1/23/2021,114403881.73485497,13558.6875,6541,275,0.0
2005,1/24/2021,114418036.75368436,13503.8125,6481,313,0.0
2006,1/25/2021,114432240.62013315,13544.3125,6524,289,0.0
2007,1/26/2021,114446466.14188796,13562.4375,6514,311,0.0
2008,1/27/2021,114460516.44354811,13389.6875,6468,263,0.0
2009,1/28/2021,114474731.6211274,13555.125,6498,326,0.0
2010,1/29/2021,114488812.67663746,13416.375,6453,294,0.0
2011,1/30/2021,114502787.06781588,13307.5625,6390,305,0.0
2012,1/31/2021,114517198.85270448,13741.75,6637,268,0.0
2013,2/1/2021,114531395.45284136,13519.9375,6489,315,0.0
2014,2/2/2021,114545605.38422409,13539.5,6494,320,0.0
2015,2/3/2021,114559793.84278144,13541.5625,6484,333,0.0
2016,2/4/2021,114574086.00165586,13611.5,6516,336,0.0
2017,2/5/2021,114588193.26163293,13433.5,6447,312,0.0
2018,2/6/2021,114602404.80532864,13524.5625,6519,281,0.0
2019,2/7/2021,114616750.67383114,13648.0,6554,312,0.0
2020,2/8/2021,114630911.24830636,13463.25,6468,304,0.0
2021,2/9/2021,114645118.32612392,13506.4375,6485,307,0.0
2022,2/10/2021,114659414.39402843,13583.9375,6528,299,0.0
2023,2/11/2021,114673669.19300906,13531.375,6517,286,0.0
2024,2/12/2021,114687963.05345392,13567.125,6524,294,0.0
2025,2/13/2021,114702070.08552495,13378.625,6423,302,0.0
2026,2/14/2021,114716427.9071356,13631.125,6559,290,0.0
2027,2/15/2021,114730659.62599564,13502.9375,6496,291,0.0
2028,2/16/2021,114744854.87882084,13465.875,6485,282,0.0
2029,2/17/2021,114759197.810908,13610.4375,6549,291,0.0
2030,2/18/2021,114773382.65385748,13444.875,6447,310,0.0
2031,2/19/2021,114787822.15103716,13695.0625,6577,305,0.0
2032,2/20/2021,114802084.0368346,13504.25,6495,288,0.0
2033,2/21/2021,114816364.05038609,13513.4375,6485,307,0.0
2034,2/22/2021,114830627.26042904,13499.875,6496,286,0.0
2035,2/23/2021,114844957.62172388,13558.3125,6502,313,0.0
2036,2/24/2021,114859199.24926928,13466.3125,6469,297,0.0
2037,2/25/2021,114873508.0627444,13542.3125,6515,289,0.0
2038,2/26/2021,114887888.85359149,13599.875,6542,290,0.0
2039,2/27/2021,114902183.76670028,13513.8125,6489,301,0.0
2040,2/28/2021,114916432.57066044,13462.625,6467,298,0.0
2041,3/1/2021,114930693.17682068,13466.875,6476,290,0.0
2042,3/2/2021,114945134.9574104,13652.875,6550,310,0.0
2043,3/3/2021,114959291.9828511,13364.25,6408,308,0.0
2044,3/4/2021,114973695.22920382,13608.0625,6515,329,0.0
2045,3/5/2021,114988066.53748272,13569.125,6525,290,0.0
2046,3/6/2021,115002514.1934701,13639.5625,6563,289,0.0
2047,3/7/2021,115016801.27646448,13476.5625,6477,293,0.0
2048,3/8/2021,115031155.33009508,13541.1875,6500,307,0.0
2049,3/9/2021,115045423.52696908,13462.25,6433,336,0.0
2050,3/10/2021,115059295.07823512,13592.125,6532,298,0.0
2051,3/11/2021,115073963.62490644,13361.0625,6415,301,0.0
2052,3/12/2021,115088293.14290604,13514.6875,6470,323,0.0
2053,3/13/2021,115102682.52001794,13574.5,6512,312,0.0
2054,3/14/2021,115117154.93894896,13656.875,6522,346,0.0
2055,3/15/2021,115131412.38733846,13440.25,6437,320,0.0
2056,3/16/2021,115145796.25045182,13573.0,6520,300,0.0
2057,3/17/2021,115160158.02381337,13539.875,6484,322,0.0
2058,3/18/2021,115174516.13657445,13531.625,6501,298,0.0
2059,3/19/2021,115188868.619553,13528.625,6506,290,0.0
2060,3/20/2021,115203287.8947525,13590.875,6527,302,0.0
2061,3/21/2021,115217483.09761004,13366.125,6421,294,0.0
2062,3/22/2021,115231822.21577892,13509.5625,6490,297,0.0
2063,3/23/2021,115246202.5694318,13552.8125,6505,305,0.0
2064,3/24/2021,115260552.43759878,13521.75,6484,312,0.0
2065,3/25/2021,115274931.06455448,13544.4375,6514,291,0.0
2066,3/26/2021,115289358.15023687,13590.0625,6539,289,0.0
2067,3/27/2021,115303690.16444764,13492.625,6485,294,0.0
2068,3/28/2021,115318037.6873776,13504.3125,6493,293,0.0
2069,3/29/2021,115332444.98577188,13567.1875,6511,307,0.0
2070,3/30/2021,115346861.86556686,13573.5,6518,304,0.0
2071,3/31/2021,115361136.27351724,13434.375,6452,298,0.0
2072,4/1/2021,115375498.77358492,13523.75,6516,276,0.0
2073,4/2/2021,115389764.93865512,13424.875,6454,290,0.0
2074,4/3/2021,115404186.78930376,13580.0,6527,296,0.0
2075,4/4/2021,115418669.53983702,13639.1875,6561,291,0.0
2076,4/5/2021,115433044.67811894,13529.875,6510,286,0.0
2077,4/6/2021,115447392.98984712,13504.125,6483,302,0.0
2078,4/7/2021,115461550.30175388,13316.8125,6426,261,0.0
2079,4/8/2021,115475861.87241,13487.5,6455,324,0.0
2080,4/9/2021,115490093.5662636,13389.0625,6457,269,0.0
2081,4/10/2021,115504565.15975545,13625.375,6582,262,0.0
2082,4/11/2021,115518997.8695612,13583.75,6546,276,0.0
2083,4/12/2021,115533413.9978141,13565.875,6516,298,0.0
2084,4/13/2021,115547745.98166004,13480.5,6474,300,0.0
2085,4/14/2021,115562045.84728564,13436.875,6449,302,0.0
2086,4/15/2021,115576385.08895835,13475.3125,6500,269,0.0
2087,4/16/2021,115590637.3017542,13394.0625,6433,297,0.0
2088,4/17/2021,115604951.43712404,13450.375,6467,290,0.0
2089,4/18/2021,115619356.50158328,13536.8125,6501,301,0.0
2090,4/19/2021,115633542.94883664,13313.0,6400,288,0.0
2091,4/20/2021,115648116.85656299,13700.125,6580,302,0.0
2092,4/21/2021,115662571.78711867,13575.375,6519,302,0.0
2093,4/22/2021,115676847.10380472,13393.875,6417,314,0.0
2094,4/23/2021,115691181.35231708,13451.8125,6450,309,0.0
2095,4/24/2021,115705589.2028142,13546.1875,6500,307,0.0
2096,4/25/2021,115719995.34572797,13539.3125,6509,293,0.0
2097,4/26/2021,115734364.98909992,13487.8125,6471,305,0.0
2098,4/27/2021,115748724.50104336,13483.6875,6488,287,0.0
2099,4/28/2021,115763155.84508999,13547.75,6463,348,0.0
2100,4/29/2021,115777517.99434336,13474.0,6484,284,0.0
2101,4/30/2021,115791816.81975605,13403.875,6451,282,0.0
2102,5/1/2021,115806260.00010794,13545.125,6489,318,0.0
2103,5/2/2021,115820587.77267672,13427.1875,6418,331,0.0
2104,5/3/2021,115835035.8569468,13549.25,6507,300,0.0
2105,5/4/2021,115849463.14410408,13519.1875,6504,287,0.0
2106,5/5/2021,115863942.03528434,13569.1875,6518,299,0.0
2107,5/6/2021,115878311.6416,13462.0625,6466,297,0.0
2108,5/7/2021,115892659.07837375,13438.125,6447,306,0.0
2109,5/8/2021,115907047.39562821,13473.9375,6486,283,0.0
2110,5/9/2021,115921411.24318388,13451.4375,6478,279,0.0
2111,5/10/2021,115935924.97548652,13589.5625,6517,313,0.0
2112,5/11/2021,115950310.44240248,13458.3125,6447,317,0.0
2113,5/12/2021,115964677.19871156,13436.3125,6439,313,0.0
2114,5/13/2021,115979265.4304441,13657.1875,6538,327,0.0
2115,5/14/2021,115993672.99896853,13499.8125,6477,309,0.0
2116,5/15/2021,116008141.71953706,13531.6875,6474,331,0.0
2117,5/16/2021,116022544.58813103,13460.25,6458,304,0.0
2118,5/17/2021,116036911.76023944,13429.5625,6419,333,0.0
2119,5/18/2021,116051357.8137788,13500.4375,6463,323,0.0
2120,5/19/2021,116065759.5102502,13453.625,6423,342,0.0
2121,5/20/2021,116080255.08259164,13543.5,6463,348,0.0
2122,5/21/2021,116094592.6051048,13380.75,6410,316,0.0
2123,5/22/2021,116109057.92242163,13508.25,6462,328,0.0
2124,5/23/2021,116123472.2193382,13457.3125,6454,309,0.0
2125,5/24/2021,116137940.89821936,13505.5625,6487,301,0.0
2126,5/25/2021,116152219.2795168,13311.5,6404,284,0.0
2127,5/26/2021,116166575.2090146,13391.3125,6431,301,0.0
2128,5/27/2021,116180925.1526031,13379.4375,6425,299,0.0
2129,5/28/2021,116195390.6839712,13489.6875,6463,319,0.0
2130,5/29/2021,116209895.69403024,13526.3125,6467,337,0.0
2131,5/30/2021,116224312.98640692,13435.625,6417,342,0.0
2132,5/31/2021,116238687.8263636,13391.0625,6423,309,0.0
2133,6/1/2021,116253128.02990736,13461.875,6478,286,0.0
2134,6/2/2021,116267678.47587799,13570.5625,6506,317,0.0
2135,6/3/2021,116282037.56467932,13374.75,6404,320,0.0
2136,6/4/2021,116296615.31861466,13611.25,6519,324,0.0
2137,6/5/2021,116310949.36465552,13356.5,6434,276,0.0
2138,6/6/2021,116325538.27627312,13588.1875,6532,295,0.0
2139,6/7/2021,116339927.8139085,13403.25,6431,308,0.0
2140,6/8/2021,116354401.04438068,13478.25,6475,296,0.0
2141,6/9/2021,116368813.21656296,13413.875,6437,306,0.0
2142,6/10/2021,116383187.40872411,13375.4375,6462,255,0.0
2143,6/11/2021,116397642.83709,13449.0625,6454,305,0.0
2144,6/12/2021,116412046.06653552,13397.125,6434,298,0.0
2145,6/13/2021,116426491.721072,13435.25,6473,276,0.0
2146,6/14/2021,116441011.04591344,13498.0,6431,360,0.0
2147,6/15/2021,116455604.20761266,13575.875,6505,318,0.0
2148,6/16/2021,116469954.43318553,13326.875,6399,298,0.0
2149,6/17/2021,116484477.82762066,13514.0,6472,320,0.0
2150,6/18/2021,116498809.00870454,13298.9375,6405,275,0.0
2151,6/19/2021,116513290.75703377,13457.75,6426,340,0.0
2152,6/20/2021,116527776.94355704,13455.4375,6469,291,0.0
2153,6/21/2021,116542017.27316424,13201.25,6316,320,0.0
2154,6/22/2021,116556547.66316038,13486.0,6437,344,0.0
2155,6/23/2021,116571007.09783328,13412.25,6429,312,0.0
2156,6/24/2021,116585385.54255888,13334.25,6418,280,0.0
2157,6/25/2021,116599591.99819264,13179.1875,6342,279,0.0
2158,6/26/2021,116614063.76737437,13413.3125,6427,313,0.0
2159,6/27/2021,116628556.972042,13435.375,6448,306,0.0
2160,6/28/2021,116643126.44975522,13525.875,6466,334,0.0
2161,6/29/2021,116657540.42611456,13353.8125,6406,305,0.0
2162,6/30/2021,116672065.80406216,13457.3125,6455,309,0.0
2163,7/1/2021,116686374.38635968,13238.375,6350,302,0.0
2164,7/2/2021,116700871.63556384,13424.5,6437,308,0.0
2165,7/3/2021,116715279.07032903,13333.5625,6417,281,0.0
2166,7/4/2021,116729803.30667897,13452.5625,6458,301,0.0
2167,7/5/2021,116744297.7211632,13417.125,6419,326,0.0
2168,7/6/2021,116758832.54565528,13459.5,6425,344,0.0
2169,7/7/2021,116773278.70951737,13379.8125,6390,337,0.0
2170,7/8/2021,116787818.20825556,13455.875,6450,314,0.0
2171,7/9/2021,116802236.35417923,13328.0625,6406,289,0.0
2172,7/10/2021,116816779.13608985,13451.75,6447,316,0.0
2173,7/11/2021,116831213.71638893,13343.625,6423,278,0.0
2174,7/12/2021,116845561.50986917,13253.4375,6377,283,0.0
2175,7/13/2021,116859844.26785953,13179.1875,6307,319,0.0
2176,7/14/2021,116874302.44938748,13366.625,6390,330,0.0
2177,7/15/2021,116888831.71774893,13423.5625,6427,321,0.0
2178,7/16/2021,116903192.915957,13254.875,6339,326,0.0
2179,7/17/2021,116917517.654221,13213.5,6357,280,0.0
2180,7/18/2021,116931939.23753405,13311.3125,6371,321,0.0
2181,7/19/2021,116946370.7314381,13332.375,6435,262,0.0
2182,7/20/2021,116960706.7354407,13216.8125,6339,305,0.0
2183,7/21/2021,116975239.70222676,13427.75,6414,336,0.0
2184,7/22/2021,116989691.3980868,13348.0625,6422,285,0.0
2185,7/23/2021,117004036.95220947,13233.375,6346,306,0.0
2186,7/24/2021,117018601.10646516,13442.5625,6457,297,0.0
2187,7/25/2021,117033023.61817722,13315.875,6401,290,0.0
2188,7/26/2021,117047353.93822652,13210.375,6338,302,0.0
2189,7/27/2021,117061571.56325068,13106.9375,6277,311,0.0
2190,7/28/2021,117075816.06956258,13119.75,6291,304,0.0
2191,7/29/2021,117090134.07232252,13199.4375,6356,275,0.0
2192,7/30/2021,117104347.9466359,13097.0,6267,316,0.0
2193,7/31/2021,117118599.90990981,13137.0625,6298,305,0.0
2194,8/1/2021,117132823.25827125,13119.8125,6314,277,0.0
2195,8/2/2021,117147238.48662424,13300.4375,6396,287,0.0
2196,8/3/2021,117161559.10003904,13199.0625,6346,289,0.0
2197,8/4/2021,117175868.284188,13188.1875,6322,307,0.0
2198,8/5/2021,117187172.65731259,13232.9375,6349,299,0.0
2199,8/6/2021,117197622.10493115,13432.4375,6451,299,0.0
2200,8/7/2021,117208115.84512652,13583.875,6549,274,0.0
2201,8/8/2021,117218565.14330912,13512.375,6496,294,0.0
2202,8/9/2021,117228990.84019668,13549.4375,6505,303,0.0
2203,8/10/2021,117238352.91254728,13548.5,6507,300,0.0
2204,8/11/2021,117247570.16383524,13313.5625,6401,289,0.0
2205,8/12/2021,117257310.7937612,13566.9375,6510,307,0.0
2206,8/13/2021,117267187.54629128,13492.75,6474,308,0.0
2207,8/14/2021,117277639.45841444,13535.1875,6500,303,0.0
2208,8/15/2021,117286825.43328483,13323.875,6420,274,0.0
2209,8/16/2021,117296724.86681494,13530.375,6500,298,0.0
2210,8/17/2021,117307123.50949688,13596.0,6516,316,0.0
2211,8/18/2021,117317743.67846148,13348.3125,6399,309,0.0
2212,8/19/2021,117329049.02912495,13730.3125,6565,337,0.0
2213,8/20/2021,117340153.44975652,13478.5,6459,316,0.0
2214,8/21/2021,117351135.76507288,13416.0625,6431,313,0.0
2215,8/22/2021,117361720.19850536,13562.25,6521,292,0.0
2216,8/23/2021,117372410.83823544,13396.4375,6409,327,0.0
2217,8/24/2021,117379912.11249375,13568.3125,6509,309,0.0
2218,8/25/2021,117386167.42475162,13509.1875,6439,355,0.0
2219,8/26/2021,117392555.237997,13530.8125,6504,293,0.0
